mass No Yp H2/H He3/H Li7/H Li6/H Be7/H 
84.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
84.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
84.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
84.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
85.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
86.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
87.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
88.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
89.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
90.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
91.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
92.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
